AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, END_ST_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
3449, JXG9825_679, 289, 9130, 12140, 9122, 12147, 241.585, 92.033, 522.518, 263.858, 34000, 5907, L, E145, SAV, DEP, IAD, 0, 241.5, 92.281, 521.966, 264.667, 34000, 6276, -1, 11080, 34000, n/a, ZDC, 10940, 9240, 5907, 26000, 9130.0, 10240.0, 1110.0, 0.109009009009009, 246.0, 367.0
3452, K071_976, 506, 39150, 44200, 39143, 44207, 339.199, 63.323, 626.74, 495.708, 20000, 2575, G, BE20, MQY, OVR, ABE, 0, 338.949, 63.69, 626.66, 495.886, 20000, 2760, -1, 39990, 20000, n/a, ZNY, 42990, 40540, 2575, 20000, 39150.0, 39970.0, 820.0, 0.045121951219512194, 153.0, 190.0
3453, K1176_80N, 258, 61150, 63720, 61149, 63726, 205.708, 103.331, 483.851, 219.546, 37900, 3866, L, H25B, FXE, DEP, CHO, 0, 205.332, 103.708, 483.63, 220.476, 37900, 4490, -1, 62490, 38000, n/a, ZDC, 62970, 61300, 3866, 11984, 61150.0, 61300.0, 150.0, 0.52, 225.0, 303.0
3454, K1176_988, 295, 57680, 60620, 57675, 60626, 200.108, 22.81, 481.123, 217.019, 28900, 600, L, H25B, CHO, ARR, AGS, 0, 199.94, 23.257, 480.749, 217.676, 28900, 603, 59910, 58230, 29000, n/a, ZTL, 59940, 58990, 10291, 28900, 57680.0, 58210.0, 530.0, 0.12452830188679245, 345.0, 411.0
3456, K1533_604, 295, 82820, 85880, 82811, 85887, 278.153, 87.85, 543.149, 284.2, 47000, 9353, L, FA50, TPA, DEP, BWI, 0, 277.68, 88.203, 543.055, 284.943, 47000, 9756, -1, 84730, 45000, n/a, ZDC, 84690, 83280, 9353, 22900, 82820.0, 83100.0, 280.0, 0.48214285714285715, 209.0, 344.0
3460, K19778_75N, 246, 43890, 46340, 43883, 46348, 166.045, 123.023, 307.815, 212.02, 6038, 2153, G, PA31, BLF, OVR, MYR, 0, 165.967, 123.191, 307.495, 212.238, 6031, 2213, -1, 44260, 6000, n/a, n/a, 0, 0, 2153, 6000, 43890.0, 44250.0, 360.0, 0.03333333333333333, 119.0, 131.0
3462, K2176_266, 442, 50420, 54830, 50418, 54837, 394.177, 14.542, 637.869, 393.033, 38000, 8876, L, C680, MSL, OVR, TEB, 0, 393.555, 15.223, 637.782, 393.297, 38000, 9165, -1, 51350, 38000, n/a, ZNY, 53660, 51420, 8876, 15000, 50420.0, 50580.0, 160.0, 0.4125, 232.0, 298.0
3468, K35226_16V, 660, 60680, 67270, 60676, 67273, 240.801, 128.775, 512.634, 348.075, 8266, 2100, I, C172, VUJ, DEP, HEF, 0, 240.619, 128.978, 512.447, 348.371, 8200, 2146, 66980, 61570, 8100, n/a, ZDC, 66070, 64390, 2100, 6100, 60680.0, 61030.0, 350.0, 0.037142857142857144, 100.0, 87.0
3469, K3717_501, 255, 62770, 65310, 62767, 65319, 300.704, 55.062, 399.876, 305.146, 43000, 4675, L, GLF5, FTY, DEP, ORF, 0, 300.108, 55.734, 399.773, 305.471, 43000, 5251, 64920, 63670, 40000, n/a, ZDC, 64290, 62960, 4675, 26000, 62770.0, 63210.0, 440.0, 0.32727272727272727, 196.0, 340.0
3474, K52364_195, 1072, 35420, 46130, 35418, 46136, 273.366, 131.4, 600.783, 246.95, 8166, 1700, G, M20P, FLO, OVR, CXY, 0, 273.194, 131.56, 600.706, 247.395, 8100, 1700, 45300, 35740, 6000, n/a, ZDC, 42450, 38370, 2716, 6083, 35420.0, 35720.0, 300.0, 0.013333333333333334, 83.0, 87.0
3485, K82594_09A, 255, 67580, 70120, 67572, 70124, 200.416, 135.892, 578.246, 485.345, 8100, 3984, G, PA31, AFJ, DEP, CHO, 0, 200.306, 136.12, 577.884, 485.524, 8100, 4124, 69930, 67930, 8000, n/a, ZDC, 68920, 67780, 3984, 7000, 67580.0, 67810.0, 230.0, 0.08695652173913043, 113.0, 133.0
3486, K82594_751, 218, 3850, 6020, 3848, 6027, 243.354, 178.375, 575.483, 529.146, 8458, 3330, G, PA31, AFJ, DEP, IAD, 0, 243.122, 178.599, 575.393, 529.416, 8288, 3458, -1, 4180, 8423, n/a, n/a, 0, 0, 3330, 8458, 3850.0, 4190.0, 340.0, 0.047058823529411764, 110.0, 126.0
3490, K84155_023, 350, 56530, 60020, 56530, 60028, 311.3, 251.5, 563, 520.6, 6084, 400, G, C172, FDK, INR, ESN, 0, 311.242, 251.677, 562.922, 520.792, 6004, 408, 58790, 56920, 5900, n/a, n/a, 0, 0, 2100, 5900, 56530.0, 56920.0, 390.0, 0.007692307692307693, 64.0, 67.0
3959, MLB1927_98F, 255, 72170, 74710, 72165, 74717, 263.408, 53.567, 559.308, 525.53, 34075, 4215, L, E170, DSM, DEP, DCA, 0, 263.123, 54.066, 558.999, 525.977, 34029, 4546, -1, 73510, 34000, n/a, ZDC, 73820, 72310, 4215, 33000, 72170.0, 73290.0, 1120.0, 0.10535714285714286, 218.0, 336.0
3961, MLB1928_728, 176, 8690, 10570, 8689, 10572, 386.438, 260.4, 665.654, 522.532, 29000, 1625, L, E170, BTV, DEP, DCA, 0, 386.101, 260.806, 664.412, 522.88, 29000, 1884, -1, 9720, 29000, n/a, ZDC, 9760, 8690, 1625, 9000, 8690.0, 8880.0, 190.0, 0.7947368421052632, 145.0, 296.0
3963, MLB1929_40F, 189, 52070, 54090, 52061, 54090, 468, 261.408, 639.7, 522.812, 29000, 1838, L, E170, PVD, DEP, DCA, 0, 466.908, 261.872, 639.225, 523.09, 29000, 2027, 53470, 53020, 29000, n/a, ZDC, 53090, 52260, 1838, 21000, 52070.0, 52560.0, 490.0, 0.5755102040816327, 142.0, 424.0
3966, MLB1936_963, 388, 38430, 42300, 38425, 42302, 286, 66.715, 602.41, 309.522, 30000, 2930, L, E170, CLT, OVR, MDT, 0, 285.663, 66.914, 601.986, 310.085, 30000, 3253, 41490, 39410, 30000, n/a, ZNY, 41100, 38970, 2930, 28000, 38430.0, 39120.0, 690.0, 0.1855072463768116, 210.0, 338.0
3967, MLB1939_859, 383, 46490, 50310, 46485, 50319, 284.892, 147.615, 530.651, 213.022, 30000, 1525, L, E170, CHS, DEP, DCA, 0, 284.768, 148.061, 530.338, 213.673, 30000, 1848, 49900, 47600, 30000, n/a, ZDC, 49480, 46960, 1525, 19000, 46490.0, 47010.0, 520.0, 0.4153846153846154, 158.0, 374.0
3969, MLB1943_005, 174, 1020, 2750, 1011, 2753, 266.025, 145.85, 608.5, 522.973, 20000, 1650, L, E170, PIT, DEP, DCA, 0, 265.69, 146.597, 607.647, 523.365, 20000, 1943, 2350, 1590, 20000, n/a, ZDC, 1550, 1160, 1650, 10800, 1020.0, 1250.0, 230.0, 0.32608695652173914, 160.0, 235.0
3970, MLB1943_67N, 247, 79010, 81470, 79002, 81479, 267.6, 16.759, 602.839, 510.9, 31000, 750, L, E170, DCA, ARR, CMH, 0, 267.532, 17.561, 602.778, 511.029, 31000, 820, 79960, 79640, 31000, n/a, ZOB, 80210, 79530, 16146, 31000, 79010.0, 79620.0, 610.0, 0.27704918032786885, 372.0, 541.0
3971, MLB1944_294, 326, 160, 3410, 152, 3412, 264.269, 62.417, 528.569, 338.2, 32000, 3600, L, E170, MSY, DEP, DCA, 0, 263.994, 63.254, 528.29, 338.97, 32000, 3852, -1, 920, 30000, n/a, ZDC, 2330, 180, 3600, 30000, 160.0, 900.0, 740.0, 0.21216216216216216, 154.0, 311.0
3974, MLB1945_555, 229, 65290, 67570, 65282, 67573, 261.509, 40.577, 527.6, 522.2, 34000, 6830, L, E170, MCI, DEP, DCA, 0, 261.041, 41.475, 527.527, 522.224, 34000, 7157, -1, 66600, 34000, n/a, ZDC, 66860, 65370, 6830, 33000, 65290.0, 66210.0, 920.0, 0.12391304347826088, 229.0, 343.0
3976, MLB1951_091, 184, 61280, 63110, 61273, 63116, 221.87, 73.868, 314.77, 238.4, 17000, 200, L, E170, ILM, ARR, CLT, 0, 221.728, 74.384, 314.566, 238.735, 17000, 209, -1, 61700, 17000, n/a, ZTL, 62390, 61500, 3869, 17000, 61280.0, 61680.0, 400.0, 0.4525, 222.0, 403.0
3978, MLB1954_375, 314, 81680, 84810, 81679, 84816, 530.885, 358.408, 678.525, 561.208, 26000, 2900, L, E170, PHL, OVR, PVD, 0, 530.658, 358.55, 677.664, 561.291, 26000, 2900, -1, 82120, 26000, n/a, ZNY, 83600, 83200, 12508, 26000, 81680.0, 82090.0, 410.0, 0.06341463414634146, 300.0, 326.0
3979, MLB1954_879, 130, 1700, 2990, 1695, 2990, 346.61, 284.4, 577.81, 535.2, 10000, 500, L, E170, BWI, ARR, PHL, 0, 346.214, 284.675, 577.468, 535.297, 10000, 500, 2230, 1850, 10000, n/a, n/a, 0, 0, 4453, 10000, 1700.0, 1820.0, 120.0, 0.30833333333333335, 198.0, 235.0
3980, MLB1955_271, 114, 72950, 74200, 72949, 74206, 263.07, 233.5, 640.85, 525.76, 26000, 4430, L, E170, BUF, DEP, DCA, 0, 262.711, 233.728, 639.987, 526.359, 26000, 4824, -1, 73560, 26000, n/a, ZDC, 73330, 73050, 4430, 26000, 72950.0, 73550.0, 600.0, 0.31666666666666665, 197.0, 387.0
3981, MLB1955_32P, 225, 64690, 66930, 64684, 66938, 267.6, 119.215, 621.785, 510.8, 19000, 761, L, E170, DCA, ARR, PIT, 0, 267.517, 119.699, 621.377, 511.17, 19000, 860, 65880, 65020, 19000, n/a, ZOB, 65830, 65190, 5184, 19000, 64690.0, 65000.0, 310.0, 0.36129032258064514, 226.0, 338.0
3982, MLB1956_578, 399, 38160, 42140, 38154, 42140, 477.7, 267.2, 666.05, 503.9, 30000, 700, L, E170, DCA, ARR, BDL, 0, 477.31, 267.25, 665.443, 504.109, 30000, 792, -1, 38470, 30000, n/a, ZBW, 40570, 38940, 23200, 30000, 38160.0, 38450.0, 290.0, 0.07931034482758621, 320.0, 343.0
3983, MLB1956_58A, 388, 46150, 50020, 46149, 50020, 284.9, 122.7, 531.5, 199, 34000, 1350, L, E170, JAX, DEP, DCA, 0, 284.794, 123.325, 531.15, 199.808, 34000, 1689, -1, 47480, 34000, n/a, ZDC, 49080, 46530, 1350, 19000, 46150.0, 46590.0, 440.0, 0.4772727272727273, 160.0, 370.0
3984, MLB1957_92V, 505, 53450, 58490, 53443, 58497, 416.675, 77.2, 663.675, 307.331, 34000, 7415, L, E170, CLT, OVR, BDL, 0, 416.151, 77.204, 663.166, 307.877, 34000, 7622, 57660, 53870, 34000, n/a, ZNY, 57280, 54750, 27916, 34000, 53450.0, 53860.0, 410.0, 0.08292682926829269, 349.0, 383.0
3985, MLB1959_780, 295, 75310, 78250, 75303, 78255, 142.775, 69.023, 625.658, 313.991, 33000, 3991, L, E170, CYYZ, UNK, CLT, 0, 142.527, 69.207, 624.729, 314.491, 33000, 4226, -1, 76320, 33000, n/a, ZTL, 77190, 76180, 3991, 33000, 75310.0, 76300.0, 990.0, 0.22121212121212122, 189.0, 408.0
3986, MLB1960_628, 447, 69640, 74100, 69639, 74107, 419.825, 75.874, 641.941, 313.408, 35000, 1200, L, E170, LGA, OVR, CLT, 0, 419.518, 76.624, 641.796, 313.488, 35000, 1207, 71540, 70980, 35000, n/a, ZTL, 72970, 70000, 4158, 35000, 69640.0, 70960.0, 1320.0, 0.18257575757575759, 246.0, 487.0
3989, MLB1962_881, 165, 53060, 54830, 53057, 54837, 394.067, 261.6, 664.225, 522.124, 29000, 1300, L, E170, BTV, DEP, DCA, 0, 393.864, 261.917, 663.277, 522.465, 29000, 1547, -1, 54120, 29000, n/a, ZDC, 54060, 53210, 1300, 29000, 53060.0, 54110.0, 1050.0, 0.3466666666666667, 147.0, 511.0
3992, MLB1964_110, 338, 77590, 80960, 77582, 80969, 284.8, 153.577, 529.2, 222.862, 34000, 1646, L, E170, CHS, DEP, DCA, 0, 284.693, 153.848, 528.83, 223.482, 34000, 1940, 80590, 78680, 34000, n/a, ZDC, 80300, 77610, 1646, 19000, 77590.0, 77990.0, 400.0, 0.5625, 155.0, 380.0
3996, MLB1974_019, 400, 51020, 55010, 51015, 55011, 349.11, 34.583, 580.762, 354.467, 34000, 1192, L, E170, ATL, OVR, PHL, 0, 348.758, 35.348, 580.677, 355.081, 34000, 1384, -1, 52280, 34000, n/a, ZNY, 53900, 51600, 1192, 34000, 51020.0, 52250.0, 1230.0, 0.2016260162601626, 130.0, 378.0
3998, MLB1975_88Y, 366, 56170, 59820, 56169, 59829, 349.184, 178.746, 580.267, 344.977, 30000, 700, L, E170, RDU, ARR, PHL, 0, 348.977, 179.043, 579.883, 345.256, 30000, 704, 58170, 57150, 30000, n/a, ZDC, 58920, 56270, 1908, 17000, 56170.0, 56550.0, 380.0, 0.5131578947368421, 140.0, 335.0
3999, MLB1976_988, 295, 69070, 72010, 69066, 72016, 268.1, 74.467, 517.97, 313.567, 27000, 792, L, E170, DCA, ARR, CLT, 0, 268.011, 75.078, 517.669, 313.604, 27000, 893, -1, 69970, 27000, n/a, ZTL, 71150, 69420, 3433, 27000, 69070.0, 69940.0, 870.0, 0.21264367816091953, 244.0, 429.0
4003, MLB1979_503, 244, 43760, 46190, 43759, 46198, 264.856, 53.133, 561.667, 524.226, 34000, 2658, L, E170, IND, DEP, DCA, 0, 264.393, 53.746, 561.428, 524.578, 34000, 3157, -1, 45420, 34000, n/a, ZDC, 45340, 43890, 2658, 31000, 43760.0, 44760.0, 1000.0, 0.122, 204.0, 326.0
4004, MLB1979_886, 203, 36860, 38880, 36853, 38883, 267.762, 181.988, 518.101, 349.046, 19000, 725, L, E170, DCA, INR, RDU, 0, 267.656, 182.366, 517.791, 349.475, 19000, 827, -1, 37260, 19000, n/a, ZDC, 38060, 36910, 4275, 19000, 36860.0, 37220.0, 360.0, 0.5361111111111111, 197.0, 390.0
4005, MLB1980_316, 282, 11090, 13900, 11090, 13901, 145.467, 66.808, 625.775, 307.2, 33000, 3700, L, E170, CYYZ, UNK, CLT, 0, 145.182, 67.062, 624.571, 307.325, 33000, 3975, -1, 12620, 33000, n/a, ZTL, 12900, 11940, 3700, 24000, 11090.0, 11690.0, 600.0, 0.3233333333333333, 217.0, 411.0
4006, MLB1985_790, 340, 74350, 77740, 74343, 77744, 347.087, 178.767, 577.08, 344.967, 28000, 700, L, E170, RDU, ARR, PHL, 0, 346.831, 179.118, 576.657, 345.275, 28000, 702, -1, 75290, 28000, n/a, ZDC, 76910, 74510, 3915, 16000, 74350.0, 74660.0, 310.0, 0.5419354838709678, 201.0, 369.0
4012, MLB1990_76F, 383, 65270, 69090, 65270, 69091, 284.8, 134.675, 533.1, 196.175, 34000, 900, L, E170, PBI, DEP, DCA, 0, 284.694, 135.371, 532.697, 196.924, 34000, 1192, -1, 66620, 34000, n/a, ZDC, 67900, 65670, 900, 19100, 65270.0, 65730.0, 460.0, 0.4543478260869565, 159.0, 368.0
4013, MLB1991_053, 277, 1200, 3960, 1197, 3960, 266.414, 35.3, 530.2, 489.1, 30000, 1846, L, E170, MEM, DEP, DCA, 0, 266.154, 36.242, 529.993, 489.35, 30000, 2014, -1, 2100, 30000, n/a, ZDC, 2910, 1460, 1846, 30000, 1200.0, 2070.0, 870.0, 0.19195402298850575, 157.0, 324.0
4015, MLB1992_343, 408, 4510, 8710, 4508, 8713, 399.75, 75.55, 665.225, 313.033, 33000, 3450, L, E170, MHT, OVR, CLT, 0, 399.602, 76.246, 664.114, 313.188, 33000, 3705, -1, 5600, 33000, n/a, ZTL, 7740, 4750, 3450, 33000, 4510.0, 5580.0, 1070.0, 0.21121495327102804, 259.0, 485.0
4016, MLB1995_02Y, 314, 65930, 69190, 65929, 69191, 264.562, 74.754, 528.346, 256.4, 34000, 2746, L, E170, TPA, DEP, DCA, 0, 264.159, 75.255, 527.919, 257.437, 34000, 3148, -1, 67140, 34000, n/a, ZDC, 67980, 66200, 2746, 34000, 65930.0, 67130.0, 1200.0, 0.1275, 217.0, 370.0
4019, MLB1996_637, 257, 15830, 18390, 15826, 18393, 266.5, 42.075, 527.592, 522.2, 34000, 1866, L, E170, MCI, DEP, DCA, 0, 266.241, 42.92, 527.403, 522.222, 34000, 2022, -1, 17540, 34000, n/a, ZDC, 17350, 15830, 1866, 32000, 15830.0, 16930.0, 1100.0, 0.15545454545454546, 155.0, 326.0
4021, MLB1999_002, 317, 46650, 49950, 46646, 49957, 263.547, 78.75, 531.174, 265, 34000, 4415, L, E170, SRQ, DEP, DCA, 0, 263.202, 79.103, 530.795, 265.71, 34000, 4967, -1, 48240, 34000, n/a, ZDC, 48760, 46940, 4415, 15000, 46650.0, 46890.0, 240.0, 0.3416666666666667, 202.0, 284.0
4025, MLB4777_078, 351, 37750, 41250, 37748, 41256, 381.022, 52.262, 558.669, 537.5, 30000, 1450, L, E190, CMH, DEP, ACY, 0, 380.571, 53.077, 558.22, 537.6, 30000, 1816, 40800, 38640, 30000, n/a, ZDC, 40350, 37780, 1450, 8000, 37750.0, 37890.0, 140.0, 0.6428571428571429, 144.0, 234.0
4027, MLB6001_689, 162, 2890, 4500, 2890, 4508, 380.338, 274.3, 614.746, 522.8, 11000, 4000, G, DH8D, EWR, DEP, DCA, 0, 380.278, 274.942, 614.219, 523.1, 11000, 4333, -1, 3170, 11000, n/a, n/a, 0, 0, 4000, 11000, 2890.0, 3170.0, 280.0, 0.4714285714285714, 241.0, 373.0
4028, MLB6003_363, 188, 77950, 79820, 77943, 79824, 379.669, 248.108, 610.154, 536.53, 13000, 6261, G, DH8D, EWR, DEP, IAD, 0, 379.597, 248.23, 609.579, 537.003, 13000, 6405, 78650, 78470, 13000, n/a, n/a, 0, 0, 6469, 10100, 77950.0, 78120.0, 170.0, 0.5411764705882353, 216.0, 308.0
4029, MLB6009_287, 245, 76780, 79220, 76773, 79226, 399.582, 283.996, 632.075, 534.916, 14000, 400, G, DH8D, BWI, ARR, EWR, 0, 399.233, 284.302, 631.781, 535.307, 14000, 401, 78000, 77340, 14000, n/a, ZDC, 0, 76780, 2633, 10000, 76780.0, 77000.0, 220.0, 0.17272727272727273, 179.0, 217.0
4030, MLB6021_72A, 206, 61750, 63800, 61746, 63800, 381.351, 248.722, 601.1, 534.314, 11000, 5523, G, DH8D, EWR, DEP, IAD, 0, 381.22, 248.999, 600.5, 534.819, 11000, 5795, -1, 62160, 11000, n/a, n/a, 0, 0, 5523, 9000, 61750.0, 61860.0, 110.0, 0.2818181818181818, 210.0, 241.0
4033, MLB6050_970, 332, 69630, 72940, 69626, 72949, 398.27, 248.3, 631.5, 514.734, 14000, 300, G, DH8D, IAD, ARR, EWR, 0, 397.843, 248.301, 631.449, 514.932, 14000, 300, 71070, 70070, 14000, n/a, ZDC, 0, 69630, 3033, 10000, 69630.0, 69850.0, 220.0, 0.08636363636363636, 199.0, 218.0
4035, MLB6576_017, 262, 9280, 11890, 9271, 11890, 399.425, 284.2, 627.975, 536.1, 14100, 400, G, DH8D, BWI, ARR, EWR, 0, 399.138, 284.5, 627.878, 536.256, 14050, 400, 11090, 9620, 14000, n/a, ZDC, 0, 9280, 2475, 14000, 9280.0, 9600.0, 320.0, 0.1375, 179.0, 223.0
4037, MLB7071_290, 173, 12680, 14540, 12673, 14544, 396.6, 258.3, 665.4, 523.187, 26000, 2475, L, E170, ALB, DEP, DCA, 0, 396.387, 258.661, 664.333, 523.428, 26000, 2773, -1, 13330, 25000, n/a, ZDC, 13540, 12710, 2475, 25000, 12680.0, 13310.0, 630.0, 0.5333333333333333, 150.0, 486.0
4038, MLB7368_249, 308, 3470, 6660, 3462, 6662, 266.478, 94.477, 527.992, 255.215, 34000, 1823, L, E170, MCO, DEP, DCA, 0, 266.229, 94.865, 527.708, 256.276, 34000, 1996, -1, 4650, 34000, n/a, ZDC, 5460, 3790, 1823, 33000, 3470.0, 4460.0, 990.0, 0.2080808080808081, 152.0, 358.0
4039, MLB8913_21F, 197, 46040, 48000, 46036, 48003, 385.184, 248.2, 609.215, 535.515, 11000, 6246, G, DH8D, EWR, DEP, IAD, 0, 384.871, 248.272, 608.646, 536.029, 10965, 6421, -1, 46330, 10900, n/a, n/a, 0, 0, 6653, 10000, 46040.0, 46170.0, 130.0, 0.5615384615384615, 215.0, 288.0
4040, MLB8918_755, 294, 39590, 42520, 39589, 42526, 399.084, 248.316, 629.738, 520, 16000, 300, G, DH8D, IAD, ARR, EWR, 0, 398.87, 248.4, 629.584, 520.268, 16000, 300, -1, 40430, 16000, n/a, ZDC, 0, 39590, 2741, 10000, 39590.0, 39770.0, 180.0, 0.03333333333333333, 208.0, 214.0
4044, MLB9771_867, 375, 64810, 68550, 64808, 68555, 380.334, 219.583, 558.093, 242.701, 30000, 300, L, E190, ILM, INR, ACY, 0, 379.812, 219.751, 557.933, 242.974, 30000, 302, -1, 65940, 30000, n/a, ZDC, 67620, 64850, 1646, 7983, 64810.0, 64960.0, 150.0, 0.6066666666666667, 158.0, 249.0
4047, MLB9777_28T, 275, 51520, 54260, 51513, 54265, 379.276, 157.723, 612.608, 539.9, 34000, 2361, L, E190, MBS, DEP, ACY, 0, 378.944, 158.438, 612.216, 540.022, 34000, 2566, -1, 53390, 34000, n/a, ZDC, 53050, 51560, 2361, 16000, 51520.0, 51990.0, 470.0, 0.28085106382978725, 164.0, 296.0
4048, MLB9778_641, 161, 81040, 82640, 81031, 82649, 380.488, 253.825, 587.125, 551.839, 22000, 2238, L, E190, PIT, DEP, ACY, 0, 380.181, 254.427, 587.086, 552.257, 22000, 2577, -1, 81780, 22000, n/a, ZDC, 81570, 81140, 2238, 16000, 81040.0, 81370.0, 330.0, 0.3606060606060606, 166.0, 285.0
4050, MLK584_757, 338, 66850, 70220, 66850, 70223, 277.5, 16.075, 603.462, 389.1, 30000, 3400, L, MD83, BRO, OVR, MDT, 0, 276.9, 16.922, 603.301, 389.386, 30000, 3942, -1, 67570, 26000, n/a, ZNY, 69200, 67220, 3400, 7800, 66850.0, 66940.0, 90.0, 0.6333333333333333, 214.0, 271.0
4053, MNR37_168, 941, 53150, 62550, 53144, 62555, 470.2, 291.763, 421.7, 322.025, 27300, 4530, G, LJ35, PHF, INR, PHF, 0, 469.598, 292.253, 421.581, 322.519, 27228, 4803, -1, 54410, 27033, n/a, n/a, 0, 0, 4530, 16700, 53150.0, 53620.0, 470.0, 0.30425531914893617, 282.0, 425.0
4054, MOH081_261, 233, 48430, 50750, 48426, 50754, 315.685, 118.641, 619.489, 519.354, 21000, 1200, L, BE40, ESN, ARR, PIT, 0, 315.135, 119.253, 619.039, 519.683, 21000, 1202, 50040, 48820, 21000, n/a, ZOB, 49380, 48930, 6684, 20975, 48430.0, 48790.0, 360.0, 0.2833333333333333, 274.0, 376.0
4086, NBS993_040, 490, 50190, 55080, 50181, 55086, 437.733, 223.338, 625.358, 138.992, 36091, 2238, L, A319, SEQM, UNK, JFK, 0, 437.389, 223.524, 625.089, 140.02, 36031, 2462, -1, 51570, 36000, n/a, ZNY, 54280, 50610, 2238, 35900, 50190.0, 51540.0, 1350.0, 0.15777777777777777, 178.0, 391.0
4088, NBU903_214, 269, 55630, 58440, 55621, 58447, 247.8, 80.123, 521.888, 267.8, 34000, 4346, L, A321, MSLP, UNK, IAD, 0, 247.467, 80.538, 521.346, 268.627, 34000, 4621, -1, 57010, 32000, n/a, ZDC, 57250, 55680, 4346, 31200, 55630.0, 56880.0, 1250.0, 0.1312, 238.0, 402.0
4089, NBU906_986, 276, 75230, 78110, 75228, 78118, 243.5, 77.511, 521.833, 260.126, 38100, 5816, L, A320, MSLP, UNK, IAD, 0, 243.434, 77.744, 521.083, 261.128, 38050, 6209, -1, 76560, 38000, n/a, ZDC, 76920, 75390, 5816, 22000, 75230.0, 75660.0, 430.0, 0.21627906976744185, 251.0, 344.0
4093, NBU923_42W, 475, 53670, 58410, 53667, 58410, 433.4, 206.2, 627.726, 154.6, 38000, 2400, L, A319, MSLP, UNK, JFK, 0, 433.043, 206.592, 627.429, 155.767, 38000, 2698, -1, 55000, 36000, n/a, ZNY, 57770, 54090, 2400, 23000, 53670.0, 54240.0, 570.0, 0.3543859649122807, 172.0, 374.0
4095, NDG1664_34Y, 182, 72730, 74540, 72725, 74543, 265.923, 129.531, 614.215, 523.192, 36000, 1938, L, E170, MSN, DEP, DCA, 0, 265.654, 130.279, 613.656, 523.487, 36000, 2105, -1, 73980, 36000, n/a, ZDC, 73430, 72980, 1938, 17000, 72730.0, 73070.0, 340.0, 0.38529411764705884, 166.0, 297.0
4096, NDG1666_635, 489, 51260, 56140, 51252, 56144, 408.711, 59.9, 642.961, 322.467, 34000, 5207, L, E145, GSP, OVR, LGA, 0, 408.258, 60.584, 642.829, 322.855, 34000, 5511, 55330, 52590, 34000, n/a, ZNY, 55070, 52600, 5207, 27900, 51260.0, 52150.0, 890.0, 0.07752808988764046, 224.0, 293.0
4097, NDG1680_160, 461, 38730, 43330, 38722, 43335, 423.369, 24.067, 644.958, 313.111, 33000, 1900, L, E145, LGA, OVR, GSP, 0, 422.98, 25.032, 644.66, 313.716, 33000, 1931, 41680, 39810, 33000, n/a, ZTL, 42160, 39420, 13246, 33000, 38730.0, 39790.0, 1060.0, 0.14245283018867924, 306.0, 457.0
3726, LRN1571_372, 335, 49280, 52620, 49273, 52621, 371.675, 307.148, 581.167, 404.748, 13000, 108, I, DH8A, PHL, DEP, ORF, 0, 371.487, 307.401, 580.873, 404.967, 13000, 225, 51290, 49980, 13000, n/a, ZDC, 51360, 49290, 1750, 13000, 49280.0, 49960.0, 680.0, 0.07058823529411765, 124.0, 172.0
3727, LRN1573_401, 237, 2840, 5200, 2840, 5205, 262.125, 77.9, 310.9, 291.542, 15083, 1500, I, DH8C, EWN, ARR, CLT, 0, 261.437, 78.483, 310.842, 291.655, 15047, 1502, -1, 3530, 15000, n/a, ZTL, 4370, 3280, 3600, 15000, 2840.0, 3520.0, 680.0, 0.08529411764705883, 194.0, 252.0
3728, LRN1581_903, 533, 42980, 48300, 42974, 48302, 335.9, 97.784, 485.629, 343.584, 16100, 3692, I, DH8C, CLT, DEP, SBY, 0, 335.851, 98.208, 485.191, 343.852, 16100, 3828, 47400, 43650, 16100, n/a, ZDC, 47100, 43040, 3692, 16100, 42980.0, 43640.0, 660.0, 0.03484848484848485, 176.0, 153.0
3729, LRN1588_01A, 138, 78920, 80430, 78915, 80434, 166.57, 92.701, 288.923, 274.223, 10000, 3276, I, DH8C, CLT, DEP, FAY, 0, 166.203, 93.187, 288.798, 274.483, 10000, 3430, 79920, 79340, 10000, n/a, n/a, 0, 0, 3276, 10000, 78920.0, 79320.0, 400.0, 0.04, 158.0, 142.0
3731, LVE448_566, 149, 1940, 3420, 1932, 3425, 121.567, 61.608, 428.133, 407.483, 20100, 4933, G, SW4, SHV, DEP, ROA, 0, 121.398, 62, 427.842, 407.617, 20100, 5127, -1, 3080, 20000, n/a, ZDC, 2230, 2160, 4933, 10050, 1940.0, 2190.0, 250.0, 0.08, 165.0, 145.0
